,date,hour,tweet,linea,estacion
541,07/Nov/2019,03:01:45,"@kathyefe @MetroCDMX @CDMXMetro Que se levanten más temprano 🤷🏻‍♂️... y cuando se vayan quejando les dicen: por eso estudien mucho mucho para que de grandes se puedan comprar un auto, eso los va a motivar mucho",,
542,07/Nov/2019,03:02:47,¿Cuántas veces tendré que twittear que las escaleras eléctricas del #copilco #L3 no funcionan? Desde agosto a lo que va de noviembre fácil funcionaron semana y media. @MetroCDMX,L3 ,copilco 
543,07/Nov/2019,03:03:38,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
544,07/Nov/2019,03:03:56,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
545,07/Nov/2019,03:04:08,"@itzelpo80190216 @MetroCDMX El Sindicato del STCMetro, publicita que... https://t.co/PqqgyOVGov",,
546,07/Nov/2019,03:04:59,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
547,07/Nov/2019,03:05:18,@kathyefe @aquasaver19 @MetroCDMX @CDMXMetro De acuerdísimo!!,,
548,07/Nov/2019,03:05:21,"En su bonita sección ""No todos los héroes llevan capa"" 

Estos trabajadores rescataron a un perrito que ya llevaba cuatro días atrapado en las instalaciones del  @MetroCDMX #Nopalera en la línea 12. Un gran trabajo. https://t.co/y7mL9YyDsV",linea2 ,cuatro Nopalera 
549,07/Nov/2019,03:05:42,"Personal del @MetroCDMX , rescató a un can que se encontraba atrapado en el exterior del cajón de vías de la estación Nopalera, en el tramo elevado de la Línea 12.

https://t.co/69vuHqnASq",linea12 ,Nopalera 
550,07/Nov/2019,03:06:28,@anavibibi @verolist Pues si!! Habemos gente que tomamos una pestaña en el @RTP_CiudadDeMex @MetroCDMX,,
551,07/Nov/2019,03:07:25,"Mire Dr. @raulmujicag sale en esta foto, ¡muchas felicidades! 👏👏👏 https://t.co/gA9Cq786n4",,
552,07/Nov/2019,03:08:16,"🚇#AvisoMetro🚇
Así el servicio del #MetroCDMX @MetroCDMX esta nochecita del #6nov2019 #2DeNoviembre

@metroCdmxL3 #Línea3 #L3 

#LadeHoyDelMetro
#MovilidadCDMX 

En espera de sus #fotorreportes
👇👇👇 https://t.co/21tTH3X9GP",Línea3 L3 ,
553,07/Nov/2019,03:10:11,@MetroCDMX Peñón viejo https://t.co/wWdj7RXXbn,lineaA ,viejo 
554,07/Nov/2019,03:11:40,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
555,07/Nov/2019,03:12:11,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
556,07/Nov/2019,03:12:37,@MetroCDMX Y ahora valiendo verga la linea 9 lrnta dirección panti,linea1 9 ,panti 
557,07/Nov/2019,03:13:02,@MetroCDMX Aquí están tus 5 minutos en estación peñón viejo de línea A https://t.co/37RjUHSF1c,5 ,viejo 
558,07/Nov/2019,03:13:49,"@kathyefe @MetroCDMX @CDMXMetro Pobres niños que futuro les espera con esa madre tan corriente y naca, pobrecitos",linea3 ,niños 
559,07/Nov/2019,03:14:07,"En su bonita sección ""No todos los héroes llevan capa"" 

Estos trabajadores rescataron a un perrito que ya llevaba cuatro días atrapado en las instalaciones del  @MetroCDMX #Nopalera en la línea 12. Un gran trabajo. https://t.co/y7mL9YyDsV",linea2 ,cuatro Nopalera 
560,07/Nov/2019,03:14:53,"@kathyefe @aquasaver19 @MetroCDMX @CDMXMetro Levántese más te@prank pinché vieja huevona, déjese de quejar",,
561,07/Nov/2019,03:15:18,@MetroCDMX @DefAnimalMX 👏🏻👏🏻👏🏻👏🏻👏🏻!!!,,
562,07/Nov/2019,03:15:35,@MetroCDMX @Vanished_ Más de una 1 hora tardas en enviar unas fotos,1 ,
563,07/Nov/2019,03:16:26,"@kathyefe @aquasaver19 @MetroCDMX @CDMXMetro Levántese más temprano pinché hievona, quiere exigir vagón exclusivo, meta a sus niños a un colegio donde pasen a recogerlos o cómprese un carro y déjese de quejar vieja fodonga",linea2 ,colegio niños 
564,07/Nov/2019,03:18:35,"@kathyefe @JoseEduSil @MetroCDMX @CDMXMetro Siempre responde “tu madre”? No sabes otra, ha de ser de las viejas que quieren apoyos de amlo, quiere todo gratis, se queja y no hace nada por solucionarlo",,
565,07/Nov/2019,03:18:43,"@im19ok @MetroCDMX @CDMXMetro Haay disculpe señor, si lo ofendí usted tan respetuoso y yo tan naca! Te' la jeta idiota",,
566,07/Nov/2019,03:19:38,@kathyefe @MetroCDMX @CDMXMetro Cómprate un auto si no te gusta andar en metro pinché jodida,,
567,07/Nov/2019,03:19:53,@issarocastro @SEDENAmx @A_VCarranza @MetroCDMX @Claudiashein @UCS_GCDMX @SSP_CDMX Se solicita el apoyo al jefe de sector y encargado de la GN en #VCarranza.,,
568,07/Nov/2019,03:19:58,"Y ayer se quisieron jalar a dos chavas en pleno paradero del @MetroCDMX Indios Verdes a las 6:30 de la noche. Y no, no eres paranoica. https://t.co/OhaYVxRRyp",linea3 6 ,Indios Verdes 
569,07/Nov/2019,03:21:15,@andy96_cra @MetroCDMX Demandalos con la profeco,,
570,07/Nov/2019,03:21:30,"🚇#AvisoMetro🚇

Así el servicio del #MetroCDMX @MetroCDMX esta nochecita del #6nov2019 #6DeNoviembre

Hagamos HT #NomásfallasMetroCDMX

#Línea9 #L9 

#LadeHoyDelMetro
#MovilidadCDMX 

En espera de sus #fotorreportes
👇👇👇 https://t.co/BCYtFFWDMT",Línea9 L9 ,
571,07/Nov/2019,03:21:43,"@im19ok @MetroCDMX @CDMXMetro Tu si pareces haber votado por AMLO yo me queje por los niños, por qué ellos son prioridad, por qué al estudiante se le ds facilidad. Y tú comenzaste a ofender",linea3 ,niños 
572,07/Nov/2019,03:21:47,@MetroCDMX La 9 viene poco lenta,9 ,
573,07/Nov/2019,03:22:12,@Jonatha30040672 @MetroCDMX En que linea fue? @Jonatha30040672,,
574,07/Nov/2019,03:22:14,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
575,07/Nov/2019,03:22:43,@julioc_moreno @SEDENAmx @A_VCarranza @MetroCDMX @Claudiashein @UCS_GCDMX @SSP_CDMX Gracias. #urge #sos #seguridad,,
576,07/Nov/2019,03:23:15,@MetroCDMX @7cosa2 No mames frente las taquillas enserio @MetroCDMX,,
577,07/Nov/2019,03:24:23,"En su bonita sección ""No todos los héroes llevan capa"" 

Estos trabajadores rescataron a un perrito que ya llevaba cuatro días atrapado en las instalaciones del  @MetroCDMX #Nopalera en la línea 12. Un gran trabajo. https://t.co/y7mL9YyDsV",linea2 ,cuatro Nopalera 
578,07/Nov/2019,03:24:25,"Esto 🐶 💖 👏 👇🏼

Este perrito quedó atrapado a 8 metros de altura en un cajón de vías en la estación #Nopalera de la Línea 12; fue rescatado sano y salvo y fue trasladado al Centro de Transferencia Canina @MetroCDMX https://t.co/LxOy7FWzDO",linea3 8 12 ,Centro Centro Nopalera 
579,07/Nov/2019,03:24:26,"@kathyefe @MetroCDMX @CDMXMetro Ok 1/ no soy chairo para votar por ese pendejo, 2/ si no quiere batallar cómprate un carro, en lugar de estar quejándote y haciendo el ridiculo y 3/ tú insultaste a mi madre, yo solo te dije que te levantes más temprano",,
580,07/Nov/2019,03:24:56,@MarianoAngelesS @MetroCDMX ¿A quién?,,
581,07/Nov/2019,03:25:34,"@VILLALVAZO13 @Milenio @MetroCDMX @NTelevisa_com @telediario @ImagenTVMex @locatel_mx
@GobCDMX @SSP_CDMX @CanalOnceTV @Canal22 @AlertaAmberMX URGENTE!!!! Urge su ayuda para difundir las fotos de 3 niños que  desaparecieron junto con su madre el día 1 de Noviembre. https://t.co/9QiPJVmOFe",1 3 ,niños 
582,07/Nov/2019,03:25:43,"@im19ok @MetroCDMX @CDMXMetro No amigo se equivoca, el grosero usted cuando dijo ""Vieja Floja"" así que respete por favor.",,
583,07/Nov/2019,03:26:06,@MetroCDMX @Vanished_ Dos horas después ya para que,,
584,07/Nov/2019,03:26:23,De Reyes Magos unas escaleras eléctricas en Metro Mixcoac por favor. @PedroFerriz @MetroCDMX @GobCDMX https://t.co/bNEo7rE9P8,lineaA ,Reyes Mixcoac 
585,07/Nov/2019,03:26:48,"Por eso Carlos Hernández, que todos los días sale junto a su perrita guía, creó una petición a @MetroCDMX para que haya lugares apropiados para personas invidentes con perros guía en todo el #Metro.🚟
¡FIRMA y RT! Ayudemos a todas las personas invidentes.
https://t.co/tirgucceSz",,
586,07/Nov/2019,03:26:53,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
587,07/Nov/2019,03:27:08,"@kathyefe @MetroCDMX @CDMXMetro Cállate pinché huevona, así déjalo, ya me aburriste",,
588,07/Nov/2019,03:27:08,"🚇#AvisoMetro🚇

Así el servicio del #MetroCDMX @MetroCDMX
#6nov2019 #6DeNoviembre

Hagamos HT #NomásfallasMetroCDMX

#Línea9 #L9 sigue con algo de atraso

#LadeHoyDelMetro
#MovilidadCDMX 

En espera de sus #fotorreportes
👇👇👇 https://t.co/D0ju83F1f7",Línea9 L9 ,
589,07/Nov/2019,03:27:18,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
590,07/Nov/2019,03:27:27,@kathyefe @MetroCDMX @CDMXMetro Y si eres una perra floja,,
591,07/Nov/2019,03:28:32,"Por eso Carlos Hernández, que todos los días sale junto a su perrita guía, creó una petición a @MetroCDMX para que haya lugares apropiados para personas invidentes con perros guía en todo el #Metro.🚟
¡FIRMA y RT! Ayudemos a todas las personas invidentes.
https://t.co/tirgucceSz",,
592,07/Nov/2019,03:28:37,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
593,07/Nov/2019,03:28:39,@MetroCDMX diario miles de personas tienen que subir escaleras pra cruzar del otro lado del andén en la estación Mixcoac... URGE QUE HABILITEN OTRAS ESCALERAS. Hoy terminaron a golpes los usuarios y todos los días hay enfrentamientos que nos ponen en riesgo. https://t.co/riTChtoUrT,linea12 ,Mixcoac 
594,07/Nov/2019,03:28:41,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
595,07/Nov/2019,03:29:13,@MetroCDMX No chinguen desde la mañana son las mismas pendejadas. Pongan soluciones,,
596,07/Nov/2019,03:29:39,"En su bonita sección ""No todos los héroes llevan capa"" 

Estos trabajadores rescataron a un perrito que ya llevaba cuatro días atrapado en las instalaciones del  @MetroCDMX #Nopalera en la línea 12. Un gran trabajo. https://t.co/y7mL9YyDsV",linea2 ,cuatro Nopalera 
597,07/Nov/2019,03:30:14,"Por eso Carlos Hernández, que todos los días sale junto a su perrita guía, creó una petición a @MetroCDMX para que haya lugares apropiados para personas invidentes con perros guía en todo el #Metro.🚟
¡FIRMA y RT! Ayudemos a todas las personas invidentes.
https://t.co/tirgucceSz",,
598,07/Nov/2019,03:30:46,"@MetroCDMX ¿Y los de las entradas? y ¿los de las escaleras? y ¿los vagoneros?, ¿Como para cuando?, ¿Están esperando que suceda algo?, ¿Algún a siente?, ¿Algún conato de bronca?, ¿Que?!!!",,
599,07/Nov/2019,03:31:03,@MetroCDMX @Barrynosoy También haber cuando pueden reparar el puente de la salida hacia el paradero de Pantitlán línea 9 está en muy mal estado desde el comienzo hasta el final ya lleva varios meses así,9 ,
600,07/Nov/2019,03:31:09,"@MetroCDMX Línea A dirección La Paz, hasta 3 vendedores por vagón, molestando a un grupo de chicos de prepa insistiendo la compra de sus dulces. Tren por llegar a estación La Paz detenido en los reyes siendo las 21:31",3 ,Paz Paz reyes 
601,07/Nov/2019,03:31:50,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
602,07/Nov/2019,03:33:25,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
603,07/Nov/2019,03:34:36,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
604,07/Nov/2019,03:35:12,@MetroCDMX @FirenzeM : ¡Urgente  Lugares apropiados para personas invidentes con perros guía en vagones del Metro - ¡Firma la petición! https://t.co/Zl3Mp0E0IO vía @Change_Mex,,
605,07/Nov/2019,03:35:19,"Por eso Carlos Hernández, que todos los días sale junto a su perrita guía, creó una petición a @MetroCDMX para que haya lugares apropiados para personas invidentes con perros guía en todo el #Metro.🚟
¡FIRMA y RT! Ayudemos a todas las personas invidentes.
https://t.co/tirgucceSz",,
606,07/Nov/2019,03:35:37,"🚇#AvisoMetro🚇

Así el servicio del #MetroCDMX @MetroCDMX esta nochecita del #6nov2019 #6DeNoviembre

Hagamos HT #NomásfallasMetroCDMX

#Línea9 #L9 

#LadeHoyDelMetro
#MovilidadCDMX 

En espera de sus #fotorreportes
👇👇👇 https://t.co/KOK0bXf3gn https://t.co/BCYtFFWDMT",Línea9 L9 ,
607,07/Nov/2019,03:35:56,"Por eso Carlos Hernández, que todos los días sale junto a su perrita guía, creó una petición a @MetroCDMX para que haya lugares apropiados para personas invidentes con perros guía en todo el #Metro.🚟
¡FIRMA y RT! Ayudemos a todas las personas invidentes.
https://t.co/tirgucceSz",,
608,07/Nov/2019,03:37:05,@MetroCDMX @FirenzeM : ¡Urgente  Lugares apropiados para personas invidentes con perros guía en vagones del Metro - ¡Firma la petición! https://t.co/wUM1fsi92l vía @Change_Mex,,
609,07/Nov/2019,03:38:01,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
610,07/Nov/2019,03:38:42,@MetroCDMX @DefAnimalMX 🙏🏻♥️🐶♥️🙏🏻👏🏻👏🏻👏🏻👏🏻,,
611,07/Nov/2019,03:39:32,"@MetroCDMX Esperando a qué lo reparen, más de dos meses así . 🤨 Línea 9 de Pantitlán https://t.co/XcIJRCuCDQ",9 ,
612,07/Nov/2019,03:41:07,@andy96_cra @MetroCDMX Mañana los navajeas,,
613,07/Nov/2019,03:41:21,@MetroCDMX @FirenzeM : ¡Urgente  Lugares apropiados para personas invidentes con perros guía en v... https://t.co/ZrAoFhtMKD vía @Change_Mex,,
614,07/Nov/2019,03:44:36,"Ayer anduve tooooodo el día en @MetroCDMX 🙈 
Me perdí en 3 transbordos. 
Me pase dos veces de estación 
Entré en una estación donde no venden boletos, solo tarjeta. 
Me sacaron el zapato. 
Pase abajo de las fuentes de agua que se hacen al llover. 1/2",linea1 3 ,agua agua 
615,07/Nov/2019,03:45:29,"@Carolbidi @MetroCDMX Oye Monster, estaba en tus manos hacer mucho más que solo quejarte.",,
616,07/Nov/2019,03:45:48,@CarlosTejedaA @MetroCDMX @telediario esto es puente que lleva hacia el paradero de Pantitlán línea 9 lleva varios meses así y no lo pueden reparar ya hasta la varillas están a la vista. https://t.co/7xUX25ie8I,9 ,
617,07/Nov/2019,03:45:48,"@MetroCDMX yo necesito saber si sacaron a salvo al perrito que estaba en las vías en la estación Santa Martha, como a las 3 p.m. 

Que casi me muero al ver que corrió hacía el tren (: https://t.co/Hg84aJuZ9s",3 ,Santa 
618,07/Nov/2019,03:46:04,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
619,07/Nov/2019,03:47:27,"Esto 🐶 💖 👏 👇🏼

Este perrito quedó atrapado a 8 metros de altura en un cajón de vías en la estación #Nopalera de la Línea 12; fue rescatado sano y salvo y fue trasladado al Centro de Transferencia Canina @MetroCDMX https://t.co/LxOy7FWzDO",linea3 8 12 ,Centro Centro Nopalera 
620,07/Nov/2019,03:47:38,@tobanatoby @kathyefe @MetroCDMX @CDMXMetro Para que de grandes se puedan  comprar un auto y queden atorados en el tráfico de tal manera que también se tengan que levantar más temprano. https://t.co/8hEsk6pBbK,,
621,07/Nov/2019,03:48:07,@MetrobusCDMX @MetroCDMX @Univ_Metropoli @UNAM_MX @teatrounam @FilmotecaUNAM @RadioUNAM @musicaunam @librosunam @revista_unam @UNAM_FCPyS @DeporteUNAM @DanzaUNAM @IPN_Cultura @IPN_MX @AguilasIPN @UPIICSA @SecretariaIPN @ESCA_IPN @DAE_IPN @dse_ipn @cps_ipn @IBERO_mx @ITAM_mx,,
622,07/Nov/2019,03:48:35,"@Lizbethperezzs1 @Monitoreo103 @CarlosTejedaA @MetroCDMX @telediario Ahorita no jovencita, estamos ahorrando el dinero para los programas clientelares. Será para la próxima administración. Evite caminar por las varillas porque tampoco hay servicios médicos completos. 🤷🏻‍♂️",,
623,07/Nov/2019,03:48:36,"#VIDEO

🐶🙌🚇
Estos héroes salvaron a un perrito que tenía 4 días atrapado en la Línea 12 del @MetroCDMX
checa aquí el rescate https://t.co/7FBe8nWO2r",4 12 ,
624,07/Nov/2019,03:49:49,"@MetroCDMX Persona muy molesta. L3. Dir. Indios Verdes. Actuando o algo así. Carro N.1403. Golpea, grita, etc.",linea3 ,Indios 
625,07/Nov/2019,03:50:04,Y según el @MetroCDMX las tarjetas nuevas no se iban a poder usar en el mercado negro. JAJAJAJAJAJA. https://t.co/qPJekZWCFw,,
626,07/Nov/2019,03:50:33,"@Lizbethperezzs1 @Monitoreo103 @CarlosTejedaA @MetroCDMX @telediario Ahorita no jovencita, estamos ahorrando el dinero para los programas clientelares. Será para la próxima administración. Evite caminar por las varillas porque tampoco hay servicios médicos completos. 🤷🏻‍♂️",,
627,07/Nov/2019,03:51:18,@MetroCDMX para que lo rescaten y mientras sea derivado al Centro de Transferencia Canina por favor!,linea3 ,Centro Centro 
628,07/Nov/2019,03:51:27,@MetroCDMX Línea 3 atorada en el túnel 😡 @MetroCDMX  qué pasa ?,3 ,
629,07/Nov/2019,03:51:59,"@MetroCDMX Órenle hijos de la chingada, en Etiopía hay un tren parado, lleva mas de 10 minutos. Dénle prisa.",,
630,07/Nov/2019,03:53:34,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
631,07/Nov/2019,03:54:00,@kathyefe @MetroCDMX @CDMXMetro Por favor doña sus hijos terminaran en el reclusorio norte o a lo mucho uno acabara la prepa no mame,linea4 ,norte 
632,07/Nov/2019,03:54:19,"En su bonita sección ""No todos los héroes llevan capa"" 

Estos trabajadores rescataron a un perrito que ya llevaba cuatro días atrapado en las instalaciones del  @MetroCDMX #Nopalera en la línea 12. Un gran trabajo. https://t.co/y7mL9YyDsV",linea2 ,cuatro Nopalera 
633,07/Nov/2019,03:54:30,@norbertocrathot @MetroCDMX @CDMXMetro No todos son como tú!,,
634,07/Nov/2019,03:57:37,@kathyefe @MetroCDMX @CDMXMetro Jajajajajajajajaja,,
635,07/Nov/2019,03:57:54,@MetroCDMX Por favor sigan ayudando a esos pobres seres inocentes gracias,,
636,07/Nov/2019,03:58:26,"@kathyefe @MetroCDMX @CDMXMetro Ya no se enoje le va a hacer daño,",,
637,07/Nov/2019,03:58:58,@kathyefe @MetroCDMX @CDMXMetro Ya no se enoje doña le va a hacer daño,,
638,07/Nov/2019,03:59:17,"En su bonita sección ""No todos los héroes llevan capa"" 

Estos trabajadores rescataron a un perrito que ya llevaba cuatro días atrapado en las instalaciones del  @MetroCDMX #Nopalera en la línea 12. Un gran trabajo. https://t.co/y7mL9YyDsV",linea2 ,cuatro Nopalera 
639,07/Nov/2019,03:59:23,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
640,07/Nov/2019,03:59:43,@MetroCDMX hay gente bien drogada y pidiendo dinero en el metro. Línea 5 dirección politécnico. Vagón N.1173. Estamos en central del norte.,linea4 5 ,norte 
641,07/Nov/2019,04:00:07,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
642,07/Nov/2019,04:00:14,"Pues que los niños se paren más temprano, ¿O también quiere que vayamos a levantarlos? https://t.co/9ZAOMSlhWv",linea3 ,niños 
643,07/Nov/2019,04:00:42,¿Cuántas veces tendré que twittear que las escaleras eléctricas del #copilco #L3 no funcionan? Desde agosto a lo que va de noviembre fácil funcionaron semana y media. @MetroCDMX,L3 ,copilco 
644,07/Nov/2019,04:02:54,Así fue el rescate de un perro en el Metro... ¡A ocho metros de altura! bravooooooooooo! ⁦@MetroCDMX⁩ 👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽 https://t.co/oawZjjVj0u,,
645,06/Nov/2019,14:45:17,"@dannymvz016 @MetroCDMX Así es, esta horrible, pero esto ha sigo día tras día en todos los horarios, al muy malo debe estar pasando pero los del. Metro no lo dicen, por que si no hay una explicación lógica la otra es que son unos huevones mal hechos que no saben hacer su trabajo",,
646,06/Nov/2019,14:45:31,".@MetroCDMX: Tren averiado en Peñón Viejo de la Línea A, el avance es lento ➡ https://t.co/weAHywcDLp https://t.co/ceAb5F2yK4",lineaA ,Viejo 
647,06/Nov/2019,14:45:32,"Aunque suene paradójico, hay un lugar subterráneo donde se ven las constelaciones 🌠 del zodiaco. 😳 ¡Así como lo lees 🧐! Se trata del Túnel de la Ciencia 🔭 del @MetroCDMX 🚇, ubicado en el pasillo que une las líneas 3 y 5 de la #EstaciónLaRaza. Conoce más en este hilo 🧵.👇🏽 https://t.co/5HGTNbiD18",3 5 ,
648,06/Nov/2019,14:46:01,"@MetroCDMX Felicidades línea A!!! Avanzaste super rapido, como debería ser siempre, pero solo de agrícola a pantitlan, que bien hacen su chamba heee!!! Mediocres! Y toda la gente que no logro abordar el tren y que tendrá que esperar no se cuanto tiempo que se jofan no?",linea1 ,pantitlan pantitlan pantitlan pantitlan 
649,06/Nov/2019,14:46:20,@LeoFlores0730 @MetroCDMX Zaz era un bot... Bueno les pagan por eso con sus 9 seguidores y de amlo... Y eso que el que maneja esa cuenta es alguien del pueblo... Como todos...,9 ,
650,06/Nov/2019,14:46:34,Suscribo! Que tengan la decencia de informar.,,
651,06/Nov/2019,14:47:22,"@MetroCDMX No se atreven a decir la verdad porque saben que les conviene. Y lo peor de todo dicen que la culpa es de los que no dejan cerrar las puertas, entonces nosotros somos los culpables siempre.",,
652,06/Nov/2019,14:47:33,"@MetroCDMX 3 semanas de servicio pésimo en la línea A, recorridos de 1 hora y #MovilidadCDMX mintiendo. De nada sirve mencionar a @Claudiashein y a @MetroCDMX porque no hay  o habrá respuestas, propongo mencionar a @889Noticias @AristeguiOnline @NTelevisa_com @AztecaNoticias y otros",1 3 ,
653,06/Nov/2019,14:47:44,@MetroCDMX Hasta el momento línea 8 bien,8 ,
654,06/Nov/2019,14:48:14,@MetroCDMX Carajo ya me van a correr de mi trabajo por llegar tarde!!! Tiro por viaje hay perturbacines en la linea sistema ineficiente,,
655,06/Nov/2019,14:50:18,"@MetroCDMX 08:49 llegando tren línea A, la Paz a Pantitlán, y ...... Qx tal dará el servicio????",lineaA ,Paz 
656,06/Nov/2019,14:51:54,"Aunque suene paradójico, hay un lugar subterráneo donde se ven las constelaciones 🌠 del zodiaco. 😳 ¡Así como lo lees 🧐! Se trata del Túnel de la Ciencia 🔭 del @MetroCDMX 🚇, ubicado en el pasillo que une las líneas 3 y 5 de la #EstaciónLaRaza. Conoce más en este hilo 🧵.👇🏽 https://t.co/5HGTNbiD18",3 5 ,
657,06/Nov/2019,14:52:57,"@MetroCDMX #MovilidadCDMX.  #linea5  llegando Aragón y Oceanía dirección Pantitlán  todas las mañanas se detiene el convoy, retraso de 5 a 10 minutos",linea5 5 ,
658,06/Nov/2019,14:53:11,@MetroCDMX 25 minutos de santa Marta a Pantitlán,linea4 ,santa 
659,06/Nov/2019,14:54:38,"⚠️Imágenes no aptas para sensibles⚠️
Esta tarde un hombre de 27 años de edad murió arrollado al arrojarse a las vías del @MetroCDMX en la estación Chilpancingo línea 9 con dirección a Tacubaya, el servicio fue interrumpido por algunos minutos para recuperar el cuerpo. https://t.co/SPPUBtrx2w",linea1 9 ,Tacubaya Tacubaya Chilpancingo Tacubaya 
660,06/Nov/2019,14:54:40,@MetroCDMX hora y media para cruzar la #LA que poca,,
661,06/Nov/2019,14:54:40,"@MetroCDMX las únicas respuestas que dan es ""anticipen sus salida"" o "" tomen prevenciones"" cuando deberían de hacer mejor su trabajo y hacer que funcione bien. Cagan que se justifiquen con otras cosas",,
662,06/Nov/2019,14:54:48,"Qué coraje e impotencia...
En la salida del metro camarones ninguna escalera sirve, personas de la era edad con bastón subiendo 4 pisos...
@MetroCDMX @Claudiashein pa cuándo darán buen sevicio.
Ah perdón se me olvidaba que la jefa de gobierno es solo la chacha de la CDMX",4 ,camarones 
663,06/Nov/2019,14:55:50,@MetroCDMX A este paso yo creo que va a tener reja las vías y una puerta que abra y cierre cuando el tren esté ahí 😤,,
664,06/Nov/2019,14:55:55,@metrodemedellin @MetroCDMX Quiero ilusionarme con que este será uno de sus nuevos proyectos! Y quiero imaginar que lo van a lograr cómo lo han logrado todo hasta ahora! @metrodemedellin,,
665,06/Nov/2019,14:56:31,"@MetroCDMX @AlasyRaices Los visitantes del Túnel de la Ciencia 🔭 generalmente son usuarios del @MetroCDMX🚇 que, al llegar allí, se encuentran con paneles electrónicos, fotográficos y de ambientación en los más de 6.100 metros cuadrados que tiene este espacio dedicado al conocimiento 🔬. 📸: @MetroCDMX https://t.co/12CpFxikZU",,
666,06/Nov/2019,14:56:57,"El Libro Club es otro espacio destacado del Túnel de la Ciencia 🔭 del @MetroCDMX 🚇. Tiene unos 2.500 libros y cómics 📚 para usuarios de todas las edades y en él se dictan talleres👨‍🏫, conferencias y se proyectan videos 📽 de temas científicos y culturales. 📸: @CulturaCiudadMx https://t.co/u0rWBPeap7",,
667,06/Nov/2019,14:56:59,"El Túnel de la Ciencia🔭 tiene una exposición fotográfica permanente de Astronomía 🌠, y otras temporales de temas como drones, cerebros 🧠, lunas y demás que aporten conocimiento. Así que visita Ciudad de México 🇲🇽, ve a la #EstaciónLaRaza del Metro🚇 y aprende. 📸: @MetroCDMX https://t.co/HkYPxxVio2",,
668,06/Nov/2019,14:57:21,Desde la Glorieta del @MetroCDMX estación Insurgentes @repor33 platica con @estarc62 https://t.co/IorpPZGCYB,linea1 ,Insurgentes 
669,06/Nov/2019,14:57:32,@MetroCDMX Ni de chiste la línea 12 tarda 4 min,4 12 ,
670,06/Nov/2019,14:58:14,@MetroCDMX Cómo va la L1 dirección observatorio?,L1 ,observatorio 
671,06/Nov/2019,14:59:15,@Anlle @MetroCDMX Se detuvo 5 munutos en t3zonco y de ahi en adelante marcha super bien.,5 ,
672,06/Nov/2019,14:59:21,"@MetroCDMX @AlasyRaices Los visitantes del Túnel de la Ciencia 🔭 generalmente son usuarios del @MetroCDMX🚇 que, al llegar allí, se encuentran con paneles electrónicos, fotográficos y de ambientación en los más de 6.100 metros cuadrados que tiene este espacio dedicado al conocimiento 🔬. 📸: @MetroCDMX https://t.co/12CpFxikZU",,
673,06/Nov/2019,14:59:36,Esta historia seguro le gustará a @zuluagajorge.,,
